PC1,PC2,PC3,PC4,PC5,quality,pH
-12.617220289728849,-1.9613331944907586,-1.129619898343717,-0.4899371657066549,1.0534136329460864,5,3.51
22.607329266659974,4.672011955596031,-0.261982951811473,-0.2388457857339826,0.5779670738007716,5,3.2
7.772828322302143,-2.3224760426806204,-0.5783802328637829,-0.2638295613248326,0.5495316095567784,5,3.26
14.036955858276897,-1.7502282339670212,2.586913263944572,-1.667930999717659,-0.11893915732832186,6,3.16
-12.617220289728802,-1.961333194490378,-1.1296198983437074,-0.48993716570665613,1.0534136329460975,5,3.51
-6.329989141224578,-1.2884411039033392,-1.1245502706749606,-0.6391568744103752,0.9770606356888718,5,3.51
12.653731285327341,-3.403125777572881,-0.6987070554002771,-1.0611397176070854,0.6696508279457521,5,3.3
-24.47318446379682,4.722943611383481,-1.3325382824698493,-0.9715253913666194,0.4749125005217403,7,3.39
-28.67694156658327,-0.512238105446239,-0.7227423132946516,-0.40420138048424076,1.0774294541914633,7,3.36
18.525459262136362,-4.649861636686172,-1.7663413765236875,-0.6129634036778469,1.0144545326635357,5,3.28
12.877892148145275,-2.351620709681857,-2.8845264824252044,-0.26629911564828734,0.5200598905133239,5,3.58
-17.931091248524186,-2.8679390036464967,-0.8162625975568284,-0.926366185780245,1.201400978979965,5,3.26
59.89433652176829,6.745881851906192,0.3222317984601082,-1.2674762989528563,-0.7546854852443216,7,3.3
10.152148736839013,-0.8139314251150784,-0.4997494575913882,-0.9904274087357913,0.9193482685888615,6,3.04
26.08798302606753,1.869084245414889,-0.5867875992481423,-0.4492846766861914,0.5244496543713534,5,3.52
-9.905485165828871,-3.5934239981245586,-0.7446797409643505,-0.8755410810828925,0.7437274846008594,5,3.17
19.192025026548073,-10.979261253621912,-0.07207759149348925,-0.4936436384000731,0.6401393056260112,5,3.17
-4.618618206899531,6.546529111784144,-1.1925950837975383,-0.036342423431414486,0.9668013909986964,6,3.43
-23.360285601985527,0.4093129422899213,-2.2607879737952548,-0.638997408447708,1.2618380147260562,5,3.34
-36.58181305923517,-3.8983040546427965,-1.0594214511114097,-0.4090687799333083,1.069561146691061,5,3.28
-10.998892004820691,0.7631064314260678,-1.335646459263657,-0.47167713812542783,1.10851265006989,5,3.47
-30.84576410963792,-1.0572580445291815,-0.7623942189742743,-0.2863169020648176,0.8088068196135828,6,3.38
35.55926813792002,-6.301859470201687,-1.622396906705031,0.11973327141469407,0.16340669749791586,5,3.35
65.40949055296835,-14.916075772642385,-0.24771673455746546,-0.5618850639630201,-0.14358572923268992,5,3.17
3.453965422914716,-3.3614864351450127,-3.1780884352149483,-0.10310674284276357,1.3439521599681634,5,3.38
-29.502872935714173,-4.388997169586279,0.27179039697199237,2.893944954029016,1.904988919521432,6,3.4
-32.89139932951622,-5.706651836317092,-0.8035457012407989,0.4875237304170273,-0.06900233560047474,6,3.42
-16.103086556226184,0.8296869580284935,-0.31310017559571024,-0.462672439586739,0.7554559198171749,7,3.23
39.399449795292504,-12.23369774065792,-0.07863216233823178,3.337746866505065,0.5297814539299078,5,3.33
0.3843867884125735,1.3024078658830114,0.639829088817621,-0.27109215861311076,1.1055506986564414,4,3.26
-32.797193973132295,-0.6068267983763366,-0.8510924525884924,0.5521547057286393,0.3505116035956369,6,3.21
-23.797037334595696,-1.5726925549552973,-0.40414056586192526,-0.08591782437929388,0.2581219737365328,5,3.3
17.025102896905757,-11.355913583233741,-4.0574961851537115,1.6006462486520547,-2.384732574390817,4,3.9
67.88528464424995,-8.289116610692973,-0.6238302714985302,-0.8140058280496615,0.521317398402191,5,3.25
-24.86463868658128,-6.497627992261865,0.028444935405379648,-0.967401667168619,1.0434210107736384,5,3.15
-31.8115199673738,-0.8146393201718573,-1.8006908686604157,0.12002789533339103,1.411423743913205,6,3.4
-33.21561455708644,-2.555019305321828,-1.879941462063935,0.07403905098299088,1.3785716687050045,6,3.39
74.4748123453971,-1.5591311447343175,0.6677337061758536,-0.47053886878691964,0.41539805978856525,5,3.2
30.174749282225584,11.218014460734272,-0.19644101365203062,-0.06947924320984726,0.2570672540881593,6,3.17
-37.562527724531634,-3.747116424488646,1.93174913860901,0.32456582673191,1.0458975105827844,5,3.04
8.197917795797151,-0.36594468421202453,-0.5337810535870928,-0.24389962096496323,0.36053669310169556,5,3.43
-1.3157792883978818,-6.466565257424375,-1.1124810361293913,-0.001976023099063872,1.0368478432039083,6,3.41
6.668223069163031,1.9704125357548024,0.49471211758792005,-0.902824900016129,0.9716352676220441,5,3.44
65.50123281888443,-9.81686311863749,-0.7894535128773704,-1.102295758118739,0.31128451530272416,5,3.21
7.348934566705572,-4.254349266546896,-1.485790445641506,-0.26140828978523917,0.5627211737743287,5,3.39
-36.56532862875882,-3.8412538008873693,-0.6376298104299408,2.725400127845505,0.5931950970034185,5,3.41
-36.56532862875882,-3.8412538008873693,-0.6376298104299408,2.725400127845505,0.5931950970034185,5,3.41
-32.25019685130317,-2.750910153066061,-2.113841018516144,0.011382176108678286,0.006014544370099699,5,3.44
-27.92097429083757,-1.6920006653631339,-0.63878934336784,-0.233947951671095,0.049821227159739176,6,3.34
47.48936460496017,-7.926904451825612,-0.802015053848238,-0.8559358218529721,0.33722068487713885,5,3.31
-3.8273704472351855,-3.9090418816010324,-0.2011247192979769,-0.6565842505295665,1.0693328216822193,4,3.31
-5.2406939586826855,-5.64052967512993,0.20921526267120383,-0.2713529982101598,-0.2464403944153529,5,3.54
-15.88553976452382,1.8631067454059658,-1.5177956561695791,0.47501433552768907,0.10585835476605819,6,3.52
32.536369751423756,-10.760784879657686,-1.8726375718913366,-0.13106324381047865,0.03900002400409834,5,3.38
73.82728908081369,-4.496205211874629,-0.15760926929943395,-1.7752132127419304,0.3172174881048989,4,3.16
-32.87851775834881,-5.693561808298317,-2.4740199236238722,-0.26560652499923343,1.4476899592143109,5,3.41
27.618024553794903,-0.5179044811245709,-0.8789980403258797,-0.8126197381407121,1.006194986740309,5,3.36
15.25311733530339,-0.8382734900685985,-2.0809638282924894,-0.22306119918436712,0.051968979042720825,6,3.44
-5.04885033703598,4.598405319978352,-1.3301691813171743,-0.05436345092144937,0.5245091494866739,5,3.41
88.93977856838984,-14.948123977887057,0.02275438288769553,-1.1616701914547223,-0.6328451972194611,6,2.93
-15.977421005715017,-3.2805691140886712,-0.8684653197351874,-0.47201042913487795,0.8167688379330302,5,3.39
81.17744350526856,1.0417866687154185,1.144190675065599,-1.5649328356360617,-0.07089699175820202,5,3.14
-23.022206833324102,-2.7546980488223243,-1.5595285438918618,-0.4990255322097851,1.5375319892278527,5,3.48
97.54391675712138,5.6937666245143275,-0.10388755445088799,-1.5475478368103426,0.0014639113359274142,5,3.23
88.93977856838984,-14.948123977887057,0.02275438288769553,-1.1616701914547223,-0.6328451972194611,6,2.93
-15.977421005715017,-3.2805691140886712,-0.8684653197351874,-0.47201042913487795,0.8167688379330302,5,3.39
43.60665167199791,16.540519305069267,-2.986098587750076,-0.6900561297925207,-0.08848580263264294,4,3.75
-23.998533876191637,-2.4984679920659305,-1.4593428524320053,1.1646126733000701,0.29624725381040923,5,3.45
-37.341741667346284,-2.698276323627928,-0.8567567909724146,0.30598782673838437,1.020957464347733,5,3.39
-11.215781486584467,-0.24928543442196757,-0.3714389954551492,-0.8640980155993457,1.3281693411093085,6,3.3
3.005300538162999,-5.3845948004222945,-0.2698724105420247,-0.3718603339305172,0.03871277567885171,6,3.4
-11.215781486584467,-0.24928543442196757,-0.3714389954551492,-0.8640980155993457,1.3281693411093085,6,3.3
17.87975602974657,-7.6171579351167935,-0.4208757965032582,-0.67771538806932,0.8728944448152567,5,3.29
-11.938867872321019,-8.23911190328322,-1.3506014765138947,-0.0445271857965692,1.0802925067010014,5,3.33
17.87975602974657,-7.6171579351167935,-0.4208757965032582,-0.67771538806932,0.8728944448152567,5,3.29
23.06493944238911,-2.6058787624086213,-0.6267198508229802,-1.078708454531185,0.6745517766707168,5,3.08
17.55023814888485,-4.421566894208247,-2.2621245346979793,-0.5266755522033756,0.9560382675833174,5,3.46
0.29253999028350425,-3.7683221689405064,-0.7556538662022745,-0.7322683902824901,0.7283041779285827,5,3.19
59.670636184314006,-17.759237880940717,-0.27519764446033973,-0.5834883414992165,-0.1626518211720499,5,3.15
1.4360246942029276,6.150403205723017,1.830510818674268,-1.0858503819927057,0.4239737514842124,6,3.32
0.29253999028350425,-3.7683221689405064,-0.7556538662022745,-0.7322683902824901,0.7283041779285827,5,3.19
15.147311630548538,-6.016643814529245,0.827943707374155,-0.5883724725228167,-0.48803898371768206,6,3.07
-6.764553802276191,-3.2572751903061685,-0.2961026555886477,-0.5886948371843597,0.276863104947185,6,3.39
40.903161061171986,-14.67082272972728,-1.4254960017716904,-0.8878436280395833,0.8259614815403604,5,3.3
9.500089634902348,-3.7362688386803846,0.2518565932156631,-0.29506771053692915,-0.6967652738809056,6,3.21
-34.83202418003204,-5.2912017157236315,-1.1738898603790575,0.24814403769551208,1.5795931576581073,5,3.49
55.94140497994332,-6.707745674665572,-0.7503393891643886,-1.240331340301626,0.17427475932250927,5,3.39
-35.830510097107805,-5.082803512284498,-0.6819505895972944,-0.2167625578799646,-0.338963626476565,5,3.53
-35.82912311828167,-5.079141780174574,-0.7452063421813676,-0.09696929921207825,-0.29784599439112125,5,3.54
-31.918548814874573,-5.9350828682801895,-0.7855576663749829,-0.2097892972793015,0.005976242603770942,7,3.42
89.1249940999397,-4.748854044808255,-0.24776384495238618,-1.2457065678264796,0.07515798487131181,5,3.24
52.155970200620324,-9.846461758647699,-2.8916470210440037,1.179956664119556,-2.657901507419705,5,3.63
-17.079014827979265,1.0521045171972778,-0.5125159055281315,-0.2454226922788286,0.6739542388371806,6,3.22
